tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
258,12.9,450.11,-24.553,38.52,526.57,-21.397,9.75,76.525,-1,0.75,0.055,0.0,0
259,12.95,449.575,-24.553,38.56,526.427,-21.394,10.68,76.917,-1,0.75,0.05,0.0,0
260,13.0,449.039,-24.553,38.52,526.271,-21.392,11.52,77.297,-1,0.048,0.048,0.0,0
261,13.05,448.504,-24.553,38.56,526.107,-21.389,12.0,77.667,-1,0.046,0.042,0.0,0
262,13.1,447.969,-24.553,38.52,525.939,-21.388,12.08,78.034,-1,0.0,0.05,1.0,0
263,13.15,447.434,-24.552,38.56,525.773,-21.386,11.8,78.404,-1,0.0,0.048,1.0,0
264,13.2,446.898,-24.552,38.52,525.612,-21.385,11.52,78.778,-1,0.082,0.045,0.0,0
265,13.25,446.363,-24.551,38.56,525.453,-21.385,11.4,79.154,-1,0.082,0.043,0.0,0
266,13.3,445.828,-24.551,38.52,525.296,-21.384,11.28,79.531,-1,0.082,0.041,0.0,0
267,13.35,445.293,-24.55,38.56,525.141,-21.384,11.14,79.911,-1,0.076,0.041,0.0,0
268,13.4,444.757,-24.549,38.52,524.987,-21.384,11.0,80.292,-1,0.07,0.036,0.0,0
269,13.45,444.222,-24.548,38.56,524.836,-21.384,10.85,80.676,-1,0.063,0.032,0.0,0
270,13.5,443.687,-24.546,38.52,524.686,-21.384,10.7,81.061,-1,0.057,0.026,0.0,0
271,13.55,443.152,-24.545,38.56,524.539,-21.385,10.57,81.449,-1,0.218,0.034,0.0,0
272,13.6,442.616,-24.544,38.52,524.392,-21.385,10.56,81.837,-1,0.399,0.034,0.0,0
273,13.65,442.081,-24.543,38.56,524.245,-21.387,10.67,82.224,-1,0.386,0.038,0.0,0
274,13.7,441.546,-24.541,38.52,524.095,-21.388,10.81,82.61,-1,0.194,0.034,0.0,0
275,13.75,441.01,-24.54,38.56,523.944,-21.39,10.93,82.993,-1,0.0,0.024,0.0,0
276,13.8,440.475,-24.538,38.52,523.793,-21.391,10.83,83.377,-1,0.025,0.02,0.0,0
277,13.85,439.94,-24.537,38.56,523.644,-21.392,10.69,83.763,-1,0.018,0.014,0.0,0
278,13.9,439.405,-24.535,38.52,523.497,-21.393,10.55,84.151,-1,0.2,0.021,0.0,0
279,13.95,438.869,-24.533,38.56,523.351,-21.394,10.52,84.539,-1,0.391,0.016,0.0,0
280,14.0,438.334,-24.532,38.52,523.204,-21.395,10.62,84.927,-1,0.414,0.018,0.0,0
281,14.05,437.799,-24.53,38.56,523.055,-21.397,10.78,85.314,-1,0.227,0.017,0.0,0
282,14.1,437.264,-24.528,38.52,522.904,-21.399,10.91,85.697,-1,0.0,0.021,0.0,0
283,14.15,436.728,-24.527,38.56,522.753,-21.4,10.82,86.082,-1,0.005,0.016,0.0,0
284,14.2,436.193,-24.525,38.52,522.604,-21.402,10.68,86.467,-1,0.011,0.012,0.0,0
285,14.25,435.658,-24.523,38.56,522.457,-21.403,10.54,86.855,-1,0.209,0.002,0.0,0
286,14.3,435.123,-24.521,38.52,522.311,-21.405,10.51,87.244,-1,0.411,0.004,0.0,0
287,14.35,434.587,-24.52,38.56,522.164,-21.406,10.63,87.632,-1,0.429,0.004,0.0,0
288,14.4,434.052,-24.518,38.52,522.015,-21.407,10.8,88.018,-1,0.226,0.006,0.0,0
289,14.45,433.517,-24.516,38.56,521.864,-21.408,10.93,88.402,-1,0.0,0.009,0.0,0
290,14.5,432.982,-24.514,38.52,521.713,-21.41,10.85,88.786,-1,0.015,-0.001,0.0,0
291,14.55,432.446,-24.512,38.56,521.563,-21.411,10.72,89.171,-1,0.016,0.002,0.0,0
292,14.6,431.911,-24.51,38.52,521.416,-21.412,10.58,89.558,-1,0.15,-0.002,0.0,0
293,14.65,431.376,-24.508,38.56,521.27,-21.412,10.52,89.947,-1,0.357,-0.008,0.0,0
294,14.7,430.841,-24.507,38.52,521.123,-21.412,10.6,90.335,-1,0.423,-0.01,0.0,0
295,14.75,430.305,-24.505,38.56,520.974,-21.413,10.75,90.722,-1,0.273,-0.009,0.0,0
296,14.8,429.77,-24.503,38.52,520.824,-21.413,10.85,91.106,-1,0.039,-0.008,0.0,0
297,14.85,429.235,-24.501,38.56,520.674,-21.413,10.81,91.491,-1,0.005,-0.008,0.0,0
298,14.9,428.7,-24.499,38.52,520.524,-21.413,10.7,91.876,-1,0.017,-0.008,0.0,0
299,14.95,428.164,-24.497,38.56,520.377,-21.413,10.58,92.264,-1,0.182,-0.005,0.0,0
300,15.0,427.629,-24.495,38.52,520.23,-21.413,10.54,92.652,-1,0.36,0.0,0.0,0
301,15.05,427.094,-24.493,38.56,520.083,-21.413,10.63,93.04,-1,0.39,-0.007,0.0,0
302,15.1,426.559,-24.491,38.52,519.934,-21.414,10.77,93.426,-1,0.231,0.002,0.0,0
303,15.15,426.023,-24.489,38.56,519.784,-21.414,10.83,93.811,-1,0.027,0.004,0.0,0
304,15.2,425.488,-24.487,38.52,519.634,-21.415,10.77,94.196,-1,0.007,-0.001,0.0,0
305,15.25,424.953,-24.485,38.56,519.485,-21.415,10.66,94.582,-1,0.06,-0.005,0.0,0
306,15.3,424.418,-24.483,38.52,519.338,-21.415,10.56,94.97,-1,0.24,0.002,0.0,0
307,15.35,423.882,-24.481,38.56,519.192,-21.416,10.57,95.359,-1,0.372,-0.007,0.0,0
308,15.4,423.347,-24.479,38.52,519.044,-21.416,10.67,95.746,-1,0.337,-0.002,0.0,0
309,15.45,422.812,-24.477,38.56,518.895,-21.416,10.79,96.132,-1,0.163,-0.009,0.0,0
310,15.5,422.277,-24.475,38.52,518.745,-21.415,10.8,96.517,-1,0.006,-0.007,0.0,0
311,15.55,421.741,-24.473,38.56,518.595,-21.415,10.72,96.902,-1,0.013,-0.003,0.0,0
312,15.6,421.206,-24.471,38.52,518.448,-21.415,10.61,97.289,-1,0.153,-0.009,0.0,0
313,15.65,420.671,-24.469,38.56,518.301,-21.415,10.56,97.678,-1,0.319,-0.002,0.0,0
314,15.7,420.136,-24.467,38.52,518.154,-21.414,10.62,98.066,-1,0.366,-0.007,0.0,0
315,15.75,419.6,-24.465,38.56,518.005,-21.414,10.74,98.452,-1,0.244,-0.003,0.0,0
316,15.8,419.065,-24.463,38.52,517.855,-21.414,10.8,98.837,-1,0.069,-0.01,0.0,0
317,15.85,418.53,-24.461,38.56,517.705,-21.413,10.84,99.222,-1,0.0,-0.009,0.0,0
318,15.9,417.995,-24.459,38.52,517.556,-21.412,10.68,99.608,-1,0.016,-0.013,0.0,0
319,15.95,417.459,-24.457,38.56,517.409,-21.411,10.54,99.996,-1,0.215,-0.013,0.0,0
320,16.0,416.924,-24.455,38.52,517.263,-21.41,10.51,100.385,-1,0.415,-0.007,0.0,0
321,16.05,416.389,-24.453,38.56,517.116,-21.409,10.63,100.773,-1,0.427,-0.002,0.0,0
322,16.1,415.854,-24.451,38.52,516.967,-21.409,10.8,101.159,-1,0.218,0.003,0.0,0
323,16.15,415.318,-24.449,38.56,516.815,-21.409,10.93,101.543,-1,0.0,0.011,0.0,0
324,16.2,414.783,-24.447,38.52,516.664,-21.409,10.85,101.926,-1,0.016,0.009,0.0,0
325,16.25,414.248,-24.445,38.56,516.515,-21.41,10.71,102.312,-1,0.016,0.018,0.0,0
326,16.3,413.713,-24.444,38.52,516.367,-21.41,10.58,102.699,-1,0.159,0.002,0.0,0
327,16.35,413.177,-24.442,38.56,516.221,-21.411,10.52,103.088,-1,0.363,0.012,0.0,0
328,16.4,412.642,-24.44,38.52,516.074,-21.411,10.61,103.476,-1,0.421,-0.0,0.0,0
329,16.45,412.107,-24.438,38.56,515.925,-21.412,10.76,103.863,-1,0.261,0.015,0.0,0
330,16.5,411.572,-24.436,38.52,515.775,-21.414,10.85,104.247,-1,0.032,0.018,0.0,0
331,16.55,411.036,-24.434,38.56,515.625,-21.415,10.81,104.632,-1,0.005,0.019,0.0,0
332,16.6,410.501,-24.432,38.52,515.476,-21.417,10.69,105.018,-1,0.016,0.021,0.0,0
333,16.65,409.966,-24.43,38.56,515.328,-21.419,10.57,105.405,-1,0.2,0.011,0.0,0
334,16.7,409.431,-24.428,38.52,515.182,-21.42,10.54,105.794,-1,0.376,0.004,0.0,0
335,16.75,408.895,-24.426,38.56,515.035,-21.422,10.64,106.182,-1,0.393,0.009,0.0,0
336,16.8,408.36,-24.424,38.52,514.886,-21.422,10.78,106.568,-1,0.214,-0.007,0.0,0
337,16.85,407.825,-24.422,38.56,514.736,-21.423,10.83,106.953,-1,0.006,0.004,0.0,0
338,16.9,407.29,-24.42,38.52,514.586,-21.424,10.77,107.338,-1,0.011,0.0,0.0,0
339,16.95,406.754,-24.418,38.56,514.437,-21.426,10.66,107.724,-1,0.065,0.014,0.0,0
340,17.0,406.219,-24.416,38.52,514.29,-21.427,10.56,108.112,-1,0.25,0.012,0.0,0
341,17.05,405.684,-24.414,38.56,514.143,-21.43,10.57,108.501,-1,0.38,0.025,0.0,0
342,17.1,405.149,-24.412,38.52,513.996,-21.435,10.67,108.888,-1,0.34,0.095,0.0,0
343,17.15,404.613,-24.41,38.56,513.847,-21.44,10.79,109.274,-1,0.211,0.005,0.0,0
344,17.2,404.078,-24.408,38.52,513.696,-21.444,10.89,109.658,-1,0.0,0.014,0.0,0
345,17.25,403.543,-24.406,38.56,513.546,-21.447,10.79,110.043,-1,0.013,0.029,0.0,0
346,17.3,403.008,-24.404,38.52,513.397,-21.45,10.65,110.429,-1,0.038,-0.014,0.0,0
347,17.35,402.472,-24.403,38.56,513.25,-21.452,10.53,110.817,-1,0.264,-0.008,0.0,0
348,17.4,401.937,-24.401,38.52,513.104,-21.454,10.53,111.206,-1,0.428,-0.001,0.0,0
349,17.45,401.402,-24.399,38.56,512.957,-21.46,10.63,111.594,-1,0.401,0.132,0.0,0
350,17.5,400.867,-24.397,38.52,512.809,-21.469,10.81,111.98,-1,0.266,0.082,0.0,0
351,17.55,400.331,-24.395,38.56,512.657,-21.475,10.95,112.364,-1,0.0,-0.018,0.0,0
352,17.6,399.796,-24.393,38.52,512.506,-21.482,10.86,112.748,-1,0.017,0.112,0.0,0
353,17.65,399.261,-24.391,38.56,512.357,-21.495,10.71,113.134,-1,0.017,0.136,0.0,0
354,17.7,398.725,-24.389,38.52,512.211,-21.512,10.53,113.522,-1,0.216,0.302,0.0,0
355,17.75,398.19,-24.387,38.56,512.069,-21.536,10.45,113.914,-1,0.631,0.287,0.0,0
356,17.8,397.655,-24.385,38.52,511.926,-21.565,10.66,114.306,-1,0.75,0.299,0.0,0
357,17.85,397.12,-24.383,38.56,511.78,-21.599,11.03,114.694,-1,0.563,0.336,0.0,0
358,17.9,396.584,-24.381,38.52,511.629,-21.638,11.45,115.077,-1,0.0,0.337,0.0,0
359,17.95,396.049,-24.379,38.56,511.476,-21.681,11.6,115.458,-1,0.022,0.349,0.0,0
360,18.0,395.514,-24.377,38.52,511.323,-21.729,11.62,115.839,-1,0.021,0.352,0.0,0
361,18.05,394.979,-24.376,38.56,511.171,-21.779,11.54,116.222,-1,0.75,0.367,0.0,0
362,18.1,394.443,-24.374,38.52,511.022,-21.834,11.54,116.606,-1,0.0,0.367,0.0,0
363,18.15,393.908,-24.372,38.56,510.874,-21.889,11.43,116.992,-1,0.023,0.335,0.0,0
364,18.2,393.373,-24.37,38.52,510.728,-21.946,11.31,117.38,-1,0.023,0.297,0.0,0
365,18.25,392.838,-24.368,38.56,510.584,-22.002,11.12,117.77,-1,0.023,0.282,0.0,0
366,18.3,392.302,-24.366,38.52,510.442,-22.058,10.96,118.162,-1,0.023,0.265,0.0,0
367,18.35,391.767,-24.364,38.56,510.304,-22.116,10.73,118.558,-1,0.022,0.281,0.0,0
368,18.4,391.232,-24.362,38.52,510.169,-22.174,10.59,118.957,-1,0.377,0.251,0.0,0
369,18.45,390.697,-24.36,38.56,510.035,-22.232,10.58,119.357,-1,0.52,0.252,0.0,0
370,18.5,390.161,-24.358,38.52,509.9,-22.293,10.79,119.756,-1,0.501,0.228,0.0,0
371,18.55,389.626,-24.356,38.56,509.762,-22.355,11.03,120.152,-1,0.121,0.208,0.0,0
372,18.6,389.091,-24.354,38.52,509.622,-22.419,11.18,120.546,-1,0.0,0.201,0.0,0
373,18.65,388.556,-24.353,38.56,509.481,-22.484,11.11,120.94,-1,0.023,0.165,0.0,0
374,18.7,388.02,-24.351,38.52,509.342,-22.547,11.0,121.335,-1,0.023,0.155,0.0,0
375,18.75,387.485,-24.349,38.56,509.205,-22.611,10.82,121.732,-1,0.02,0.148,0.0,0
376,18.8,386.95,-24.347,38.52,509.07,-22.674,10.67,122.132,-1,0.078,0.135,0.0,0
377,18.85,386.415,-24.345,38.56,508.937,-22.736,10.55,122.533,-1,0.378,0.117,0.0,0
378,18.9,385.879,-24.343,38.52,508.804,-22.798,10.61,122.934,-1,0.499,0.103,0.0,0
379,18.95,385.344,-24.341,38.56,508.669,-22.86,10.81,123.334,-1,0.405,0.082,0.0,0
380,19.0,384.809,-24.339,38.52,508.531,-22.924,11.02,123.73,-1,0.0,0.062,0.0,0
381,19.05,384.274,-24.337,38.56,508.391,-22.987,11.03,124.125,-1,0.007,0.053,0.0,0
382,19.1,383.738,-24.335,38.52,508.252,-23.049,10.94,124.52,-1,0.013,0.039,0.0,0
383,19.15,383.203,-24.333,38.56,508.114,-23.11,10.8,124.917,-1,0.013,0.024,0.0,0
384,19.2,382.668,-24.331,38.52,507.978,-23.17,10.64,125.315,-1,0.094,0.006,0.0,0
385,19.25,382.133,-24.33,38.56,507.843,-23.227,10.54,125.715,-1,0.496,-0.006,0.0,0
386,19.3,381.597,-24.328,38.52,507.708,-23.284,10.61,126.115,-1,0.541,-0.015,0.0,0
387,19.35,381.062,-24.326,38.56,507.57,-23.341,10.82,126.511,-1,0.35,-0.033,0.0,0
388,19.4,380.527,-24.324,38.52,507.429,-23.397,11.03,126.905,-1,0.0,-0.042,0.0,0
389,19.45,379.992,-24.322,38.56,507.286,-23.453,11.01,127.297,-1,0.016,-0.052,0.0,0
390,19.5,379.456,-24.32,38.52,507.144,-23.508,10.91,127.69,-1,0.014,-0.068,0.0,0
391,19.55,378.921,-24.318,38.56,507.003,-23.559,10.76,128.084,-1,0.013,-0.086,0.0,0
392,19.6,378.386,-24.316,38.52,506.864,-23.609,10.6,128.48,-1,0.117,-0.094,0.0,0
393,19.65,377.851,-24.314,38.56,506.725,-23.657,10.51,128.877,-1,0.378,-0.109,0.0,0
394,19.7,377.315,-24.312,38.52,506.587,-23.703,10.58,129.273,-1,0.495,-0.113,0.0,0
395,19.75,376.78,-24.31,38.56,506.445,-23.748,10.78,129.666,-1,0.35,-0.125,0.0,0
396,19.8,376.245,-24.308,38.52,506.301,-23.793,10.93,130.057,-1,0.037,-0.128,0.0,0
397,19.85,375.71,-24.306,38.56,506.156,-23.836,10.94,130.447,-1,0.003,-0.134,0.0,0
398,19.9,375.174,-24.304,38.52,506.011,-23.878,10.83,130.837,-1,0.015,-0.138,0.0,0
399,19.95,374.639,-24.302,38.56,505.867,-23.918,10.7,131.228,-1,0.029,-0.147,0.0,0
400,20.0,374.104,-24.3,38.52,505.725,-23.955,10.56,131.621,-1,0.255,-0.146,0.0,0
401,20.05,373.569,-24.298,38.56,505.583,-23.991,10.56,132.015,-1,0.452,-0.155,0.0,0
402,20.1,373.033,-24.296,38.52,505.44,-24.027,10.7,132.407,-1,0.427,-0.149,0.0,0
403,20.15,372.498,-24.294,38.56,505.294,-24.061,10.89,132.796,-1,0.226,-0.152,0.0,0
404,20.2,371.963,-24.293,38.52,505.145,-24.095,11.02,133.183,-1,0.0,-0.148,0.0,0
405,20.25,371.427,-24.291,38.56,504.997,-24.128,10.96,133.569,-1,0.017,-0.15,0.0,0
406,20.3,370.892,-24.289,38.52,504.849,-24.159,10.82,133.957,-1,0.014,-0.15,0.0,0
407,20.35,370.357,-24.287,38.56,504.703,-24.189,10.68,134.346,-1,0.069,-0.152,0.0,0
408,20.4,369.822,-24.285,38.52,504.559,-24.217,10.56,134.737,-1,0.299,-0.146,0.0,0
409,20.45,369.286,-24.283,38.56,504.415,-24.244,10.59,135.129,-1,0.472,-0.143,0.0,0
410,20.5,368.751,-24.281,38.52,504.269,-24.27,10.74,135.518,-1,0.351,-0.136,0.0,0
411,20.55,368.216,-24.279,38.56,504.121,-24.297,10.89,135.905,-1,0.115,-0.132,0.0,0
412,20.6,367.681,-24.277,38.52,503.972,-24.322,10.97,136.291,-1,0.0,-0.125,0.0,0
413,20.65,367.145,-24.275,38.56,503.822,-24.347,10.86,136.677,-1,0.017,-0.122,0.0,0
414,20.7,366.61,-24.273,38.52,503.675,-24.371,10.69,137.065,-1,0.014,-0.124,0.0,0
415,20.75,366.075,-24.271,38.56,503.53,-24.394,10.56,137.455,-1,0.245,-0.116,0.0,0
416,20.8,365.54,-24.269,38.52,503.385,-24.415,10.53,137.845,-1,0.427,-0.114,0.0,0
417,20.85,365.004,-24.267,38.56,503.24,-24.437,10.67,138.235,-1,0.435,-0.105,0.0,0
418,20.9,364.469,-24.265,38.52,503.091,-24.458,10.85,138.622,-1,0.187,-0.1,0.0,0
419,20.95,363.934,-24.263,38.56,502.941,-24.479,10.98,139.007,-1,0.0,-0.094,0.0,0
420,21.0,363.399,-24.261,38.52,502.791,-24.5,10.89,139.392,-1,0.017,-0.105,0.0,0
421,21.05,362.863,-24.259,38.56,502.642,-24.519,10.76,139.779,-1,0.015,-0.098,0.0,0
422,21.1,362.328,-24.257,38.52,502.495,-24.537,10.61,140.167,-1,0.119,-0.089,0.0,0
423,21.15,361.793,-24.255,38.56,502.35,-24.556,10.53,140.557,-1,0.348,-0.081,0.0,0
424,21.2,361.258,-24.253,38.52,502.204,-24.573,10.59,140.947,-1,0.43,-0.088,0.0,0
425,21.25,360.722,-24.251,38.56,502.057,-24.591,10.75,141.335,-1,0.318,-0.054,0.0,0
426,21.3,360.187,-24.249,38.52,501.908,-24.609,10.86,141.721,-1,0.052,-0.084,0.0,0
427,21.35,359.652,-24.247,38.56,501.758,-24.627,10.85,142.107,-1,0.001,-0.057,0.0,0
428,21.4,359.117,-24.245,38.52,501.609,-24.643,10.73,142.493,-1,0.016,-0.096,0.0,0
429,21.45,358.581,-24.243,38.56,501.462,-24.66,10.61,142.882,-1,0.161,-0.017,0.0,0
430,21.5,358.046,-24.241,38.52,501.317,-24.676,10.54,143.271,-1,0.312,-0.082,0.0,0
431,21.55,357.511,-24.239,38.56,501.17,-24.691,10.62,143.66,-1,0.403,-0.08,0.0,0
432,21.6,356.976,-24.237,38.52,501.023,-24.705,10.75,144.048,-1,0.269,-0.075,0.0,0
433,21.65,356.44,-24.235,38.56,500.873,-24.718,10.84,144.433,-1,0.063,-0.072,0.0,0
434,21.7,355.905,-24.234,38.52,500.723,-24.731,10.8,144.819,-1,0.001,-0.082,0.0,0
435,21.75,355.37,-24.232,38.56,500.575,-24.744,10.7,145.206,-1,0.036,-0.05,0.0,0
436,21.8,354.835,-24.23,38.52,500.428,-24.756,10.58,145.594,-1,0.192,-0.086,0.0,0
437,21.85,354.299,-24.228,38.56,500.282,-24.768,10.55,145.983,-1,0.382,-0.021,0.0,0
438,21.9,353.764,-24.226,38.52,500.135,-24.78,10.63,146.372,-1,0.363,-0.086,0.0,0
439,21.95,353.229,-24.224,38.56,499.987,-24.794,10.76,146.759,-1,0.241,0.019,0.0,0
440,22.0,352.694,-24.222,38.52,499.838,-24.807,10.81,147.145,-1,0.041,-0.073,0.0,0
441,22.05,352.158,-24.22,38.56,499.688,-24.819,10.76,147.531,-1,0.008,-0.045,0.0,0
442,22.1,351.623,-24.218,38.52,499.54,-24.829,10.65,147.918,-1,0.089,-0.077,0.0,0
443,22.15,351.088,-24.215,38.56,499.393,-24.837,10.57,148.307,-1,0.275,-0.084,0.0,0
444,22.2,350.553,-24.213,38.52,499.247,-24.844,10.6,148.695,-1,0.369,-0.089,0.0,0
445,22.25,350.017,-24.211,38.56,499.099,-24.852,10.72,149.083,-1,0.311,-0.061,0.0,0
446,22.3,349.482,-24.209,38.52,498.949,-24.86,10.82,149.468,-1,0.103,-0.049,0.0,0
447,22.35,348.947,-24.207,38.56,498.799,-24.867,10.87,149.853,-1,0.0,-0.062,0.0,0
448,22.4,348.412,-24.205,38.52,498.649,-24.873,10.72,150.239,-1,0.017,-0.094,0.0,0
449,22.45,347.876,-24.204,38.56,498.501,-24.879,10.6,150.627,-1,0.176,-0.041,0.0,0
450,22.5,347.341,-24.202,38.52,498.355,-24.884,10.54,151.015,-1,0.338,-0.074,0.0,0
451,22.55,346.806,-24.2,38.56,498.208,-24.89,10.63,151.404,-1,0.411,-0.037,0.0,0
452,22.6,346.271,-24.198,38.52,498.06,-24.895,10.76,151.791,-1,0.233,-0.088,0.0,0
453,22.65,345.735,-24.196,38.56,497.909,-24.899,10.84,152.176,-1,0.061,-0.048,0.0,0
454,22.7,345.2,-24.194,38.52,497.759,-24.902,10.79,152.561,-1,0.001,-0.07,0.0,0
455,22.75,344.665,-24.192,38.56,497.611,-24.906,10.68,152.947,-1,0.052,-0.035,0.0,0
456,22.8,344.13,-24.19,38.52,497.463,-24.91,10.58,153.335,-1,0.211,-0.045,0.0,0
457,22.85,343.594,-24.188,38.56,497.317,-24.915,10.57,153.724,-1,0.361,-0.008,0.0,0
458,22.9,343.059,-24.186,38.52,497.169,-24.919,10.64,154.112,-1,0.342,-0.079,0.0,0
459,22.95,342.524,-24.184,38.56,497.021,-24.923,10.76,154.499,-1,0.224,0.005,0.0,0
460,23.0,341.989,-24.182,38.52,496.871,-24.926,10.78,154.884,-1,0.037,-0.109,0.0,0
461,23.05,341.453,-24.18,38.56,496.721,-24.927,10.74,155.27,-1,0.06,-0.051,0.0,0
462,23.1,340.918,-24.178,38.52,496.573,-24.926,10.66,155.657,-1,0.11,-0.087,0.0,0
463,23.15,340.383,-24.177,38.56,496.425,-24.926,10.61,156.044,-1,0.262,-0.067,0.0,0
464,23.2,339.848,-24.175,38.52,496.278,-24.924,10.64,156.432,-1,0.303,-0.074,0.0,0
465,23.25,339.312,-24.173,38.56,496.13,-24.923,10.72,156.819,-1,0.254,-0.043,0.0,0
466,23.3,338.777,-24.171,38.52,495.98,-24.922,10.76,157.205,-1,0.114,-0.062,0.0,0
467,23.35,338.242,-24.169,38.56,495.831,-24.919,10.75,157.591,-1,0.067,-0.068,0.0,0
468,23.4,337.707,-24.167,38.52,495.682,-24.917,10.68,157.978,-1,0.109,-0.06,0.0,0
469,23.45,337.171,-24.165,38.56,495.534,-24.914,10.64,158.365,-1,0.213,-0.038,0.0,0
470,23.5,336.636,-24.163,38.52,495.387,-24.911,10.63,158.753,-1,0.261,-0.074,0.0,0
471,23.55,336.101,-24.161,38.56,495.239,-24.91,10.67,159.14,-1,0.28,0.041,0.0,0
472,23.6,335.566,-24.159,38.52,495.09,-24.909,10.72,159.526,-1,0.181,-0.061,0.0,0
473,23.65,335.03,-24.157,38.56,494.941,-24.909,10.73,159.913,-1,0.124,0.036,0.0,0
474,23.7,334.495,-24.155,38.52,494.792,-24.91,10.71,160.299,-1,0.107,-0.003,0.0,0
475,23.75,333.96,-24.153,38.56,494.644,-24.913,10.65,160.686,-1,0.148,0.087,0.0,0
476,23.8,333.425,-24.151,38.52,494.497,-24.92,10.63,161.074,-1,0.266,0.092,0.0,0
477,23.85,332.889,-24.149,38.56,494.349,-24.929,10.68,161.462,-1,0.281,0.099,0.0,0
478,23.9,332.354,-24.147,38.52,494.2,-24.934,10.72,161.848,-1,0.203,-0.046,0.0,0
479,23.95,331.819,-24.146,38.56,494.051,-24.938,10.74,162.235,-1,0.111,0.054,0.0,0
480,24.0,331.284,-24.144,38.52,493.903,-24.94,10.69,162.621,-1,0.104,-0.067,0.0,0
481,24.05,330.748,-24.142,38.56,493.755,-24.943,10.62,163.008,-1,0.201,0.1,0.0,0
482,24.1,330.213,-24.14,38.52,493.607,-24.95,10.64,163.396,-1,0.288,0.062,0.0,0
483,24.15,329.678,-24.138,38.56,493.459,-24.958,10.7,163.784,-1,0.243,0.076,0.0,0
484,24.2,329.142,-24.136,38.52,493.31,-24.964,10.74,164.17,-1,0.16,-0.024,0.0,0
485,24.25,328.607,-24.134,38.56,493.162,-24.97,10.71,164.557,-1,0.094,0.102,0.0,0
486,24.3,328.072,-24.132,38.52,493.013,-24.976,10.66,164.944,-1,0.197,-0.12,0.0,0
487,24.35,327.537,-24.13,38.56,492.865,-24.981,10.68,165.331,-1,0.591,0.137,0.0,0
488,24.4,327.001,-24.128,38.52,492.716,-24.987,10.9,165.716,-1,0.75,-0.036,0.0,0
489,24.45,326.466,-24.126,38.56,492.561,-24.994,11.29,166.097,-1,0.238,0.089,0.0,0
490,24.5,325.931,-24.124,38.52,492.402,-25.001,11.57,166.474,-1,0.0,-0.047,0.0,0
491,24.55,325.395,-24.122,38.56,492.241,-25.002,11.61,166.848,-1,0.75,-0.072,0.0,0
492,24.6,324.86,-24.12,38.52,492.079,-24.999,11.72,167.221,-1,0.75,-0.121,0.0,0
493,24.65,324.325,-24.118,38.56,491.914,-24.996,12.08,167.591,-1,0.75,-0.072,0.0,0
494,24.7,323.789,-24.117,38.52,491.741,-24.993,12.66,167.954,-1,0.75,-0.068,0.0,0
495,24.75,323.254,-24.115,38.56,491.559,-24.989,13.39,168.308,-1,0.75,-0.063,0.0,0
496,24.8,322.719,-24.113,38.52,491.367,-24.983,14.16,168.651,-1,0.75,-0.092,0.0,0
497,24.85,322.183,-24.111,38.56,491.164,-24.977,14.98,168.983,-1,0.75,-0.065,0.0,0
498,24.9,321.648,-24.109,38.52,490.949,-24.968,15.78,169.304,-1,0.75,-0.084,0.0,0
499,24.95,321.112,-24.107,38.56,490.724,-24.96,16.59,169.613,-1,0.75,-0.031,0.0,0
500,25.0,320.577,-24.105,38.52,490.487,-24.953,17.39,169.912,-1,0.75,-0.027,0.0,0
501,25.05,320.042,-24.103,38.56,490.239,-24.946,18.19,170.199,-1,0.75,-0.022,0.0,0
502,25.1,319.507,-24.101,38.52,489.98,-24.937,18.95,170.475,-1,0.75,-0.056,0.0,0
503,25.15,318.971,-24.099,38.56,489.716,-24.926,18.99,170.747,-1,0.75,-0.039,0.0,0
504,25.2,318.436,-24.097,38.52,489.452,-24.914,19.14,171.018,-1,0.75,-0.055,0.0,0
505,25.25,317.9,-24.095,38.56,489.184,-24.901,19.48,171.285,-1,0.75,-0.037,0.0,0
506,25.3,317.365,-24.093,38.52,488.91,-24.886,19.94,171.547,-1,0.75,-0.052,0.0,0
507,25.35,316.83,-24.091,38.56,488.629,-24.871,20.51,171.801,-1,0.75,-0.011,0.0,0
508,25.4,316.294,-24.089,38.52,488.339,-24.856,21.16,172.046,-1,0.75,-0.022,0.0,0
509,25.45,315.759,-24.087,38.56,488.04,-24.841,21.87,172.282,-1,0.603,-0.004,0.0,0
510,25.5,315.224,-24.085,38.52,487.73,-24.824,22.53,172.508,-1,0.0,-0.029,0.0,0
511,25.55,314.688,-24.083,38.56,487.415,-24.807,22.81,172.728,-1,0.109,0.006,0.0,0
512,25.6,314.153,-24.081,38.52,487.098,-24.79,22.85,172.947,-1,0.103,-0.02,0.0,0
513,25.65,313.618,-24.08,38.56,486.782,-24.774,22.77,173.166,-1,0.097,0.009,0.0,0
514,25.7,313.082,-24.078,38.52,486.468,-24.759,22.54,173.387,-1,0.0,0.024,1.0,0
515,25.75,312.547,-24.076,38.56,486.158,-24.746,22.23,173.612,-1,0.084,0.036,0.0,0
516,25.8,312.012,-24.074,38.52,485.852,-24.737,21.93,173.841,-1,0.078,0.052,0.0,0
