tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
257,12.85,450.645,-24.553,38.56,477.929,-24.831,29.54,27.286,-1,0.289,-0.02,0.0,0
258,12.9,450.11,-24.553,38.52,477.524,-24.817,29.0,27.416,-1,0.516,-0.058,0.0,0
259,12.95,449.575,-24.553,38.56,477.124,-24.8,28.77,27.55,-1,1.0,-0.021,0.0,0
260,13.0,449.039,-24.553,38.52,476.725,-24.786,28.79,27.686,-1,1.0,0.034,0.0,0
261,13.05,448.504,-24.553,38.56,476.322,-24.776,29.14,27.819,-1,1.0,0.055,0.0,0
262,13.1,447.969,-24.553,38.52,475.913,-24.772,29.76,27.945,-1,0.997,0.081,0.0,0
263,13.15,447.434,-24.552,38.56,475.493,-24.769,30.56,28.06,-1,0.406,0.029,0.0,0
264,13.2,446.898,-24.552,38.52,475.063,-24.766,31.15,28.165,-1,0.291,0.019,0.0,0
265,13.25,446.363,-24.551,38.56,474.628,-24.764,31.37,28.266,-1,0.0,0.017,1.0,0
266,13.3,445.828,-24.551,38.52,474.194,-24.763,31.17,28.366,-1,0.0,0.003,1.0,0
267,13.35,445.293,-24.55,38.56,473.765,-24.761,30.67,28.473,-1,0.0,0.017,1.0,0
268,13.4,444.757,-24.549,38.52,473.344,-24.76,30.05,28.587,-1,0.292,-0.012,0.0,0
269,13.45,444.222,-24.548,38.56,472.93,-24.757,29.63,28.709,-1,0.29,-0.012,0.0,0
270,13.5,443.687,-24.546,38.52,472.521,-24.753,29.34,28.835,-1,0.434,-0.029,0.0,0
271,13.55,443.152,-24.545,38.56,472.116,-24.747,29.18,28.965,-1,0.852,-0.028,0.0,0
272,13.6,442.616,-24.544,38.52,471.71,-24.739,29.22,29.095,-1,1.0,-0.036,0.0,0
273,13.65,442.081,-24.543,38.56,471.302,-24.732,29.58,29.221,-1,1.0,0.01,0.0,0
274,13.7,441.546,-24.541,38.52,470.886,-24.726,30.16,29.341,-1,0.329,0.01,0.0,0
275,13.75,441.01,-24.54,38.56,470.463,-24.722,30.62,29.453,-1,0.288,0.036,0.0,0
276,13.8,440.475,-24.538,38.52,470.036,-24.72,30.87,29.561,-1,0.292,0.032,0.0,0
277,13.85,439.94,-24.537,38.56,469.606,-24.721,30.89,29.667,-1,0.0,0.038,1.0,0
278,13.9,439.405,-24.535,38.52,469.18,-24.725,30.57,29.776,-1,0.0,0.049,1.0,0
279,13.95,438.869,-24.533,38.56,468.759,-24.731,30.13,29.89,-1,0.291,0.044,0.0,0
280,14.0,438.334,-24.532,38.52,468.344,-24.742,29.83,30.01,-1,0.288,0.07,0.0,0
281,14.05,437.799,-24.53,38.56,467.932,-24.755,29.57,30.133,-1,0.286,0.027,0.0,0
282,14.1,437.264,-24.528,38.52,467.523,-24.768,29.37,30.26,-1,0.45,0.018,0.0,0
283,14.15,436.728,-24.527,38.56,467.116,-24.783,29.25,30.389,-1,0.888,0.049,0.0,0
284,14.2,436.193,-24.525,38.52,466.71,-24.8,29.37,30.518,-1,1.0,0.011,0.0,0
285,14.25,435.658,-24.523,38.56,466.299,-24.817,29.75,30.643,-1,0.923,0.004,0.0,0
286,14.3,435.123,-24.521,38.52,465.881,-24.834,30.36,30.76,-1,0.908,0.009,0.0,0
287,14.35,434.587,-24.52,38.56,465.454,-24.85,31.06,30.868,-1,0.29,-0.028,0.0,0
288,14.4,434.052,-24.518,38.52,465.019,-24.865,31.45,30.969,-1,0.0,-0.01,1.0,0
289,14.45,433.517,-24.516,38.56,464.583,-24.879,31.37,31.068,-1,0.0,-0.023,1.0,0
290,14.5,432.982,-24.514,38.52,464.151,-24.892,30.93,31.171,-1,0.0,-0.021,1.0,0
291,14.55,432.446,-24.512,38.56,463.727,-24.901,30.24,31.283,-1,0.0,-0.049,1.0,0
292,14.6,431.911,-24.51,38.52,463.313,-24.909,29.52,31.404,-1,0.289,-0.034,0.0,0
293,14.65,431.376,-24.508,38.56,462.908,-24.912,29.02,31.535,-1,0.87,-0.058,0.0,0
294,14.7,430.841,-24.507,38.52,462.507,-24.911,28.8,31.669,-1,1.0,-0.064,0.0,0
295,14.75,430.305,-24.505,38.56,462.106,-24.908,28.91,31.804,-1,1.0,-0.044,0.0,0
296,14.8,429.77,-24.503,38.52,461.702,-24.906,29.32,31.934,-1,1.0,0.009,0.0,0
297,14.85,429.235,-24.501,38.56,461.289,-24.902,29.95,32.057,-1,0.55,-0.031,0.0,0
298,14.9,428.7,-24.499,38.52,460.869,-24.899,30.45,32.171,-1,0.287,0.01,0.0,0
299,14.95,428.164,-24.497,38.56,460.443,-24.895,30.74,32.281,-1,0.29,-0.016,0.0,0
300,15.0,427.629,-24.495,38.52,460.015,-24.891,30.88,32.388,-1,0.292,-0.004,0.0,0
301,15.05,427.094,-24.493,38.56,459.586,-24.885,30.83,32.495,-1,0.0,-0.012,1.0,0
302,15.1,426.559,-24.491,38.52,459.16,-24.879,30.62,32.603,-1,0.293,-0.014,0.0,0
303,15.15,426.023,-24.489,38.56,458.736,-24.87,30.41,32.715,-1,0.292,-0.058,0.0,0
304,15.2,425.488,-24.487,38.52,458.316,-24.857,30.22,32.83,-1,0.337,-0.047,0.0,0
305,15.25,424.953,-24.485,38.56,457.898,-24.844,30.06,32.947,-1,0.289,-0.004,0.0,0
306,15.3,424.418,-24.483,38.52,457.482,-24.829,29.89,33.066,-1,0.288,-0.032,0.0,0
307,15.35,423.882,-24.481,38.56,457.068,-24.813,29.73,33.188,-1,0.345,-0.018,0.0,0
308,15.4,423.347,-24.479,38.52,456.657,-24.797,29.61,33.311,-1,1.0,-0.024,0.0,0
309,15.45,422.812,-24.477,38.56,456.246,-24.779,29.66,33.435,-1,0.753,-0.011,0.0,0
310,15.5,422.277,-24.475,38.52,455.833,-24.761,29.83,33.557,-1,0.409,0.0,0.0,0
311,15.55,421.741,-24.473,38.56,455.417,-24.744,30.0,33.677,-1,0.668,0.009,0.0,0
312,15.6,421.206,-24.471,38.52,454.999,-24.731,30.2,33.794,-1,0.39,0.076,0.0,0
313,15.65,420.671,-24.469,38.56,454.579,-24.724,30.3,33.909,-1,0.289,0.095,0.0,0
314,15.7,420.136,-24.467,38.52,454.158,-24.721,30.35,34.023,-1,0.289,0.028,0.0,0
315,15.75,419.6,-24.465,38.56,453.737,-24.719,30.31,34.137,-1,0.29,0.066,0.0,0
316,15.8,419.065,-24.463,38.52,453.316,-24.721,30.25,34.252,-1,0.289,0.043,0.0,0
317,15.85,418.53,-24.461,38.56,452.897,-24.723,30.14,34.368,-1,0.289,0.017,0.0,0
318,15.9,417.995,-24.459,38.52,452.479,-24.726,30.03,34.486,-1,0.288,0.013,0.0,0
319,15.95,417.459,-24.457,38.56,452.063,-24.729,29.88,34.605,-1,0.287,0.013,0.0,0
320,16.0,416.924,-24.455,38.52,451.65,-24.733,29.74,34.727,-1,0.286,-0.002,0.0,0
321,16.05,416.389,-24.453,38.56,451.238,-24.735,29.57,34.85,-1,0.285,-0.016,0.0,0
322,16.1,415.854,-24.451,38.52,450.828,-24.737,29.43,34.976,-1,0.581,-0.012,0.0,0
323,16.15,415.318,-24.449,38.56,450.42,-24.737,29.41,35.103,-1,0.597,-0.019,0.0,0
324,16.2,414.783,-24.447,38.52,450.011,-24.74,29.5,35.229,-1,0.799,0.037,0.0,0
325,16.25,414.248,-24.445,38.56,449.599,-24.746,29.77,35.353,-1,0.648,0.026,0.0,0
326,16.3,413.713,-24.444,38.52,449.183,-24.753,30.06,35.472,-1,0.393,0.023,0.0,0
327,16.35,413.177,-24.442,38.56,448.764,-24.759,30.25,35.588,-1,0.288,0.005,0.0,0
328,16.4,412.642,-24.44,38.52,448.343,-24.766,30.32,35.703,-1,0.289,0.003,0.0,0
329,16.45,412.107,-24.438,38.56,447.922,-24.775,30.32,35.817,-1,0.29,0.028,0.0,0
330,16.5,411.572,-24.436,38.52,447.502,-24.785,30.27,35.932,-1,0.289,0.017,0.0,0
331,16.55,411.036,-24.434,38.56,447.082,-24.796,30.18,36.048,-1,0.289,0.025,0.0,0
332,16.6,410.501,-24.432,38.52,446.664,-24.811,30.06,36.165,-1,0.288,0.051,0.0,0
333,16.65,409.966,-24.43,38.56,446.248,-24.825,29.92,36.285,-1,0.288,-0.012,0.0,0
334,16.7,409.431,-24.428,38.52,445.834,-24.836,29.76,36.406,-1,0.287,-0.04,0.0,0
335,16.75,408.895,-24.426,38.56,445.422,-24.844,29.6,36.529,-1,0.285,-0.023,0.0,0
336,16.8,408.36,-24.424,38.52,445.013,-24.85,29.44,36.655,-1,0.372,-0.06,0.0,0
337,16.85,407.825,-24.422,38.56,444.605,-24.852,29.35,36.782,-1,1.0,-0.062,0.0,0
338,16.9,407.29,-24.42,38.52,444.197,-24.851,29.42,36.91,-1,1.0,-0.035,0.0,0
339,16.95,406.754,-24.418,38.56,443.786,-24.847,29.75,37.034,-1,0.9,-0.064,0.0,0
340,17.0,406.219,-24.416,38.52,443.368,-24.841,30.31,37.151,-1,0.901,-0.026,0.0,0
341,17.05,405.684,-24.414,38.56,442.942,-24.833,30.97,37.26,-1,0.289,-0.043,0.0,0
342,17.1,405.149,-24.412,38.52,442.508,-24.824,31.33,37.362,-1,0.0,-0.015,1.0,0
343,17.15,404.613,-24.41,38.56,442.073,-24.814,31.23,37.462,-1,0.0,-0.011,1.0,0
344,17.2,404.078,-24.408,38.52,441.643,-24.804,30.79,37.567,-1,0.0,-0.012,1.0,0
345,17.25,403.543,-24.406,38.56,441.221,-24.795,30.21,37.68,-1,0.293,0.03,0.0,0
346,17.3,403.008,-24.404,38.52,440.805,-24.787,29.82,37.799,-1,0.289,-0.0,0.0,0
347,17.35,402.472,-24.403,38.56,440.393,-24.78,29.56,37.923,-1,0.697,0.02,0.0,0
348,17.4,401.937,-24.401,38.52,439.984,-24.775,29.46,38.049,-1,0.682,0.02,0.0,0
349,17.45,401.402,-24.399,38.56,439.574,-24.77,29.55,38.174,-1,0.794,0.017,0.0,0
350,17.5,400.867,-24.397,38.52,439.161,-24.767,29.83,38.297,-1,0.744,0.027,0.0,0
351,17.55,400.331,-24.395,38.56,438.744,-24.765,30.18,38.415,-1,0.418,0.012,0.0,0
352,17.6,399.796,-24.393,38.52,438.323,-24.762,30.42,38.528,-1,0.288,-0.005,0.0,0
353,17.65,399.261,-24.391,38.56,437.899,-24.759,30.53,38.64,-1,0.29,0.013,0.0,0
354,17.7,398.725,-24.389,38.52,437.475,-24.756,30.56,38.751,-1,0.291,-0.017,0.0,0
355,17.75,398.19,-24.387,38.56,437.051,-24.751,30.52,38.862,-1,0.291,-0.02,0.0,0
356,17.8,397.655,-24.385,38.52,436.628,-24.745,30.44,38.974,-1,0.291,-0.025,0.0,0
357,17.85,397.12,-24.383,38.56,436.206,-24.736,30.33,39.088,-1,0.29,-0.039,0.0,0
358,17.9,396.584,-24.381,38.52,435.786,-24.725,30.23,39.203,-1,0.616,-0.032,0.0,0
359,17.95,396.049,-24.379,38.56,435.366,-24.714,30.19,39.318,-1,0.289,0.001,0.0,0
360,18.0,395.514,-24.377,38.52,434.948,-24.703,30.11,39.435,-1,0.289,-0.023,0.0,0
361,18.05,394.979,-24.376,38.56,434.53,-24.689,30.01,39.553,-1,0.288,-0.017,0.0,0
362,18.1,394.443,-24.374,38.52,434.115,-24.675,29.89,39.673,-1,0.287,-0.022,0.0,0
363,18.15,393.908,-24.372,38.56,433.701,-24.661,29.77,39.794,-1,0.408,-0.001,0.0,0
364,18.2,393.373,-24.37,38.52,433.289,-24.647,29.69,39.917,-1,0.414,0.003,0.0,0
365,18.25,392.838,-24.368,38.56,432.877,-24.635,29.66,40.04,-1,0.691,0.033,0.0,0
366,18.3,392.302,-24.366,38.52,432.464,-24.628,29.79,40.163,-1,1.0,0.077,0.0,0
367,18.35,391.767,-24.364,38.56,432.048,-24.624,30.16,40.281,-1,0.704,0.034,0.0,0
368,18.4,391.232,-24.362,38.52,431.625,-24.62,30.58,40.394,-1,0.288,0.022,0.0,0
369,18.45,390.697,-24.36,38.56,431.198,-24.617,30.81,40.502,-1,0.291,0.013,0.0,0
370,18.5,390.161,-24.358,38.52,430.77,-24.613,30.83,40.609,-1,0.0,-0.004,1.0,0
371,18.55,389.626,-24.356,38.56,430.344,-24.609,30.51,40.719,-1,0.0,-0.007,1.0,0
372,18.6,389.091,-24.354,38.52,429.924,-24.604,30.07,40.834,-1,0.291,-0.014,0.0,0
373,18.65,388.556,-24.353,38.56,429.509,-24.597,29.78,40.954,-1,0.288,-0.012,0.0,0
374,18.7,388.02,-24.351,38.52,429.098,-24.589,29.52,41.078,-1,0.34,-0.04,0.0,0
375,18.75,387.485,-24.349,38.56,428.69,-24.58,29.35,41.205,-1,0.641,-0.012,0.0,0
376,18.8,386.95,-24.347,38.52,428.283,-24.571,29.27,41.333,-1,0.297,-0.011,0.0,0
377,18.85,386.415,-24.345,38.56,427.877,-24.562,29.21,41.463,-1,0.419,0.005,0.0,0
378,18.9,385.879,-24.343,38.52,427.472,-24.551,29.18,41.593,-1,0.477,-0.035,0.0,0
379,18.95,385.344,-24.341,38.56,427.066,-24.539,29.21,41.723,-1,0.483,-0.005,0.0,0
380,19.0,384.809,-24.339,38.52,426.66,-24.528,29.3,41.852,-1,0.566,0.0,0.0,0
381,19.05,384.274,-24.337,38.56,426.252,-24.518,29.48,41.979,-1,0.746,0.014,0.0,0
382,19.1,383.738,-24.335,38.52,425.84,-24.51,29.79,42.102,-1,0.725,0.036,0.0,0
383,19.15,383.203,-24.333,38.56,425.423,-24.503,30.17,42.221,-1,0.463,0.018,0.0,0
384,19.2,382.668,-24.331,38.52,425.002,-24.498,30.44,42.334,-1,0.288,0.035,0.0,0
385,19.25,382.133,-24.33,38.56,424.578,-24.496,30.56,42.446,-1,0.29,0.037,0.0,0
386,19.3,381.597,-24.328,38.52,424.153,-24.494,30.61,42.556,-1,0.291,0.015,0.0,0
387,19.35,381.062,-24.326,38.56,423.728,-24.493,30.58,42.666,-1,0.292,0.006,0.0,0
388,19.4,380.527,-24.324,38.52,423.304,-24.49,30.51,42.777,-1,0.291,-0.018,0.0,0
389,19.45,379.992,-24.322,38.56,422.881,-24.487,30.41,42.89,-1,0.291,-0.001,0.0,0
390,19.5,379.456,-24.32,38.52,422.46,-24.485,30.28,43.004,-1,0.29,0.008,0.0,0
391,19.55,378.921,-24.318,38.56,422.04,-24.482,30.15,43.12,-1,0.289,-0.001,0.0,0
392,19.6,378.386,-24.316,38.52,421.623,-24.481,30.0,43.237,-1,0.288,0.005,0.0,0
393,19.65,377.851,-24.314,38.56,421.208,-24.478,29.83,43.357,-1,0.287,-0.016,0.0,0
394,19.7,377.315,-24.312,38.52,420.795,-24.473,29.67,43.48,-1,0.286,-0.025,0.0,0
395,19.75,376.78,-24.31,38.56,420.384,-24.468,29.5,43.604,-1,0.303,-0.003,0.0,0
396,19.8,376.245,-24.308,38.52,419.976,-24.463,29.36,43.731,-1,0.852,-0.008,0.0,0
397,19.85,375.71,-24.306,38.56,419.568,-24.459,29.37,43.859,-1,1.0,0.017,0.0,0
398,19.9,375.174,-24.304,38.52,419.158,-24.456,29.65,43.984,-1,1.0,0.012,0.0,0
399,19.95,374.639,-24.302,38.56,418.742,-24.458,30.13,44.104,-1,0.679,0.096,0.0,0
400,20.0,374.104,-24.3,38.52,418.32,-24.461,30.62,44.216,-1,0.288,-0.011,0.0,0
401,20.05,373.569,-24.298,38.56,417.892,-24.462,30.9,44.324,-1,0.292,-0.014,0.0,0
402,20.1,373.033,-24.296,38.52,417.462,-24.463,30.95,44.429,-1,0.0,0.007,1.0,0
403,20.15,372.498,-24.294,38.56,417.034,-24.463,30.64,44.537,-1,0.0,-0.005,1.0,0
404,20.2,371.963,-24.293,38.52,416.612,-24.463,30.21,44.65,-1,0.292,-0.012,0.0,0
405,20.25,371.427,-24.291,38.56,416.195,-24.462,29.95,44.768,-1,1.0,-0.014,0.0,0
406,20.3,370.892,-24.289,38.52,415.78,-24.46,29.87,44.888,-1,1.0,-0.014,0.0,0
407,20.35,370.357,-24.287,38.56,415.364,-24.457,30.06,45.007,-1,1.0,-0.027,0.0,0
408,20.4,369.822,-24.285,38.52,414.943,-24.451,30.56,45.121,-1,1.0,-0.028,0.0,0
409,20.45,369.286,-24.283,38.56,414.512,-24.444,31.26,45.226,-1,0.291,-0.027,0.0,0
410,20.5,368.751,-24.281,38.52,414.074,-24.436,31.7,45.323,-1,0.0,-0.004,1.0,0
411,20.55,368.216,-24.279,38.56,413.634,-24.43,31.66,45.418,-1,0.0,0.019,1.0,0
412,20.6,367.681,-24.277,38.52,413.197,-24.424,31.25,45.517,-1,0.0,-0.002,1.0,0
413,20.65,367.145,-24.275,38.56,412.769,-24.418,30.59,45.623,-1,0.0,0.005,1.0,0
414,20.7,366.61,-24.273,38.52,412.35,-24.414,29.87,45.74,-1,0.291,0.023,0.0,0
415,20.75,366.075,-24.271,38.56,411.94,-24.412,29.37,45.865,-1,0.521,0.035,0.0,0
416,20.8,365.54,-24.269,38.52,411.534,-24.411,29.17,45.994,-1,1.0,0.023,0.0,0
417,20.85,365.004,-24.267,38.56,411.129,-24.413,29.22,46.124,-1,1.0,0.043,0.0,0
418,20.9,364.469,-24.265,38.52,410.72,-24.417,29.6,46.251,-1,1.0,0.021,0.0,0
419,20.95,363.934,-24.263,38.56,410.303,-24.42,30.26,46.37,-1,0.999,0.0,0.0,0
420,21.0,363.399,-24.261,38.52,409.876,-24.425,31.07,46.478,-1,0.289,0.036,0.0,0
421,21.05,362.863,-24.259,38.56,409.44,-24.432,31.58,46.577,-1,0.0,0.023,1.0,0
422,21.1,362.328,-24.257,38.52,409.001,-24.44,31.58,46.673,-1,0.0,-0.001,1.0,0
423,21.15,361.793,-24.255,38.56,408.565,-24.446,31.2,46.773,-1,0.0,0.002,1.0,0
424,21.2,361.258,-24.253,38.52,408.137,-24.453,30.55,46.88,-1,0.0,-0.003,1.0,0
425,21.25,360.722,-24.251,38.56,407.72,-24.459,29.76,46.998,-1,0.0,-0.009,1.0,0
426,21.3,360.187,-24.249,38.52,407.313,-24.464,28.96,47.126,-1,1.0,-0.014,0.0,0
427,21.35,359.652,-24.247,38.56,406.916,-24.468,28.42,47.265,-1,1.0,-0.003,0.0,0
428,21.4,359.117,-24.245,38.52,406.524,-24.474,28.18,47.407,-1,1.0,0.019,0.0,0
429,21.45,358.581,-24.243,38.56,406.132,-24.481,28.26,47.551,-1,1.0,0.014,0.0,0
430,21.5,358.046,-24.241,38.52,405.737,-24.49,28.65,47.691,-1,1.0,0.033,0.0,0
431,21.55,357.511,-24.239,38.56,405.333,-24.5,29.32,47.823,-1,1.0,0.011,0.0,0
432,21.6,356.976,-24.237,38.52,404.919,-24.51,30.21,47.944,-1,1.0,-0.007,0.0,0
433,21.65,356.44,-24.235,38.56,404.491,-24.519,31.2,48.052,-1,0.289,0.01,0.0,0
434,21.7,355.905,-24.234,38.52,404.052,-24.531,31.8,48.148,-1,0.0,0.009,1.0,0
435,21.75,355.37,-24.232,38.56,403.61,-24.542,31.84,48.241,-1,0.0,0.008,1.0,0
436,21.8,354.835,-24.23,38.52,403.17,-24.554,31.48,48.337,-1,0.0,0.002,1.0,0
437,21.85,354.299,-24.228,38.56,402.738,-24.565,30.85,48.44,-1,0.0,-0.006,1.0,0
438,21.9,353.764,-24.226,38.52,402.317,-24.577,30.06,48.554,-1,0.0,0.021,1.0,0
439,21.95,353.229,-24.224,38.56,401.906,-24.589,29.27,48.679,-1,0.288,0.008,0.0,0
440,22.0,352.694,-24.222,38.52,401.505,-24.603,28.73,48.812,-1,0.995,0.017,0.0,0
441,22.05,352.158,-24.22,38.56,401.108,-24.618,28.48,48.952,-1,1.0,0.051,0.0,0
442,22.1,351.623,-24.218,38.52,400.713,-24.633,28.54,49.091,-1,1.0,-0.03,0.0,0
443,22.15,351.088,-24.215,38.56,400.314,-24.646,28.93,49.228,-1,1.0,-0.021,0.0,0
444,22.2,350.553,-24.213,38.52,399.907,-24.654,29.57,49.356,-1,1.0,-0.103,0.0,0
445,22.25,350.017,-24.211,38.56,399.49,-24.654,30.37,49.474,-1,0.772,-0.095,0.0,0
446,22.3,349.482,-24.209,38.52,399.061,-24.655,31.11,49.581,-1,0.29,0.022,0.0,0
447,22.35,348.947,-24.207,38.56,398.626,-24.655,31.45,49.681,-1,0.0,-0.044,1.0,0
448,22.4,348.412,-24.205,38.52,398.189,-24.655,31.32,49.78,-1,0.0,-0.009,1.0,0
449,22.45,347.876,-24.204,38.56,397.758,-24.653,30.87,49.884,-1,0.0,-0.027,1.0,0
450,22.5,347.341,-24.202,38.52,397.335,-24.651,30.16,49.996,-1,0.0,-0.009,1.0,0
451,22.55,346.806,-24.2,38.56,396.922,-24.649,29.42,50.119,-1,0.288,0.013,0.0,0
452,22.6,346.271,-24.198,38.52,396.518,-24.647,28.92,50.25,-1,0.761,-0.01,0.0,0
453,22.65,345.735,-24.196,38.56,396.119,-24.644,28.71,50.386,-1,1.0,-0.016,0.0,0
454,22.7,345.2,-24.194,38.52,395.72,-24.643,28.79,50.522,-1,1.0,0.05,0.0,0
455,22.75,344.665,-24.192,38.56,395.317,-24.645,29.2,50.654,-1,1.0,0.027,0.0,0
456,22.8,344.13,-24.19,38.52,394.906,-24.647,29.88,50.778,-1,1.0,0.011,0.0,0
457,22.85,343.594,-24.188,38.56,394.483,-24.65,30.78,50.891,-1,1.0,0.016,0.0,0
458,22.9,343.059,-24.186,38.52,394.047,-24.656,31.78,50.991,-1,0.321,0.031,0.0,0
459,22.95,342.524,-24.184,38.56,393.6,-24.663,32.38,51.079,-1,0.0,0.031,1.0,0
460,23.0,341.989,-24.182,38.52,393.15,-24.67,32.41,51.164,-1,0.0,-0.014,1.0,0
461,23.05,341.453,-24.18,38.56,392.702,-24.675,32.05,51.252,-1,0.0,-0.017,1.0,0
462,23.1,340.918,-24.178,38.52,392.263,-24.678,31.39,51.347,-1,0.0,-0.035,1.0,0
463,23.15,340.383,-24.177,38.56,391.833,-24.679,30.69,51.452,-1,1.0,-0.016,0.0,0
464,23.2,339.848,-24.175,38.52,391.411,-24.679,30.21,51.566,-1,1.0,-0.027,0.0,0
465,23.25,339.312,-24.173,38.56,390.993,-24.679,30.04,51.683,-1,1.0,-0.004,0.0,0
466,23.3,338.777,-24.171,38.52,390.575,-24.679,30.17,51.8,-1,1.0,-0.002,0.0,0
467,23.35,338.242,-24.169,38.56,390.153,-24.679,30.62,51.913,-1,1.0,0.008,0.0,0
468,23.4,337.707,-24.167,38.52,389.722,-24.677,31.32,52.018,-1,1.0,-0.035,0.0,0
469,23.45,337.171,-24.165,38.56,389.279,-24.676,32.25,52.11,-1,1.0,0.021,0.0,0
470,23.5,336.636,-24.163,38.52,388.823,-24.679,33.17,52.19,-1,0.0,0.042,1.0,0
471,23.55,336.101,-24.161,38.56,388.358,-24.684,33.6,52.26,-1,0.0,0.024,1.0,0
472,23.6,335.566,-24.159,38.52,387.892,-24.69,33.49,52.329,-1,0.0,0.025,1.0,0
473,23.65,335.03,-24.157,38.56,387.431,-24.697,33.0,52.403,-1,0.0,0.012,1.0,0
474,23.7,334.495,-24.155,38.52,386.978,-24.703,32.31,52.486,-1,0.0,-0.01,1.0,0
475,23.75,333.96,-24.153,38.56,386.537,-24.706,31.44,52.58,-1,0.0,-0.072,1.0,0
476,23.8,333.425,-24.151,38.52,386.108,-24.704,30.5,52.686,-1,0.0,-0.053,1.0,0
477,23.85,332.889,-24.149,38.56,385.692,-24.701,29.62,52.806,-1,1.0,-0.024,0.0,0
478,23.9,332.354,-24.147,38.52,385.286,-24.696,29.01,52.935,-1,1.0,-0.046,0.0,0
479,23.95,331.819,-24.146,38.56,384.886,-24.684,28.7,53.07,-1,1.0,-0.119,0.0,0
480,24.0,331.284,-24.144,38.52,384.488,-24.671,28.73,53.207,-1,1.0,-0.013,0.0,0
481,24.05,330.748,-24.142,38.56,384.086,-24.658,29.11,53.341,-1,1.0,-0.004,0.0,0
482,24.1,330.213,-24.14,38.52,383.677,-24.643,29.75,53.467,-1,1.0,-0.048,0.0,0
483,24.15,329.678,-24.138,38.56,383.257,-24.628,30.62,53.582,-1,1.0,0.014,0.0,0
484,24.2,329.142,-24.136,38.52,382.823,-24.613,31.67,53.683,-1,1.0,0.005,0.0,0
485,24.25,328.607,-24.134,38.56,382.375,-24.596,32.69,53.77,-1,0.0,-0.023,1.0,0
486,24.3,328.072,-24.132,38.52,381.917,-24.581,33.15,53.846,-1,0.0,0.024,1.0,0
487,24.35,327.537,-24.13,38.56,381.457,-24.569,33.05,53.922,-1,0.0,0.051,1.0,0
488,24.4,327.001,-24.128,38.52,381.001,-24.558,32.71,54.001,-1,0.308,0.016,0.0,0
489,24.45,326.466,-24.126,38.56,380.55,-24.551,32.3,54.085,-1,0.0,0.067,1.0,0
490,24.5,325.931,-24.124,38.52,380.105,-24.547,31.8,54.176,-1,1.0,0.026,0.0,0
491,24.55,325.395,-24.122,38.56,379.667,-24.544,31.32,54.274,-1,0.0,0.021,1.0,0
492,24.6,324.86,-24.12,38.52,379.238,-24.54,30.64,54.38,-1,0.0,-0.013,1.0,0
493,24.65,324.325,-24.118,38.56,378.819,-24.534,29.9,54.496,-1,1.0,-0.027,0.0,0
494,24.7,323.789,-24.117,38.52,378.408,-24.526,29.43,54.62,-1,1.0,-0.03,0.0,0
495,24.75,323.254,-24.115,38.56,378.001,-24.517,29.22,54.749,-1,1.0,-0.039,0.0,0
496,24.8,322.719,-24.113,38.52,377.595,-24.506,29.31,54.878,-1,1.0,-0.018,0.0,0
497,24.85,322.183,-24.111,38.56,377.185,-24.492,29.72,55.003,-1,1.0,-0.053,0.0,0
498,24.9,321.648,-24.109,38.52,376.768,-24.476,30.34,55.121,-1,0.285,-0.041,0.0,0
499,24.95,321.112,-24.107,38.56,376.342,-24.458,30.91,55.23,-1,1.0,-0.014,0.0,0
500,25.0,320.577,-24.105,38.52,375.909,-24.441,31.39,55.332,-1,0.0,0.02,1.0,0
501,25.05,320.042,-24.103,38.56,375.471,-24.426,31.5,55.431,-1,0.0,0.006,1.0,0
502,25.1,319.507,-24.101,38.52,375.036,-24.412,31.19,55.531,-1,0.0,0.023,1.0,0
503,25.15,318.971,-24.099,38.56,374.608,-24.399,30.59,55.638,-1,0.0,0.019,1.0,0
504,25.2,318.436,-24.097,38.52,374.19,-24.388,29.84,55.755,-1,0.0,0.017,1.0,0
505,25.25,317.9,-24.095,38.56,373.782,-24.378,29.06,55.883,-1,1.0,0.025,0.0,0
506,25.3,317.365,-24.093,38.52,373.383,-24.371,28.54,56.019,-1,1.0,0.031,0.0,0
507,25.35,316.83,-24.091,38.56,372.989,-24.366,28.32,56.16,-1,1.0,0.046,0.0,0
508,25.4,316.294,-24.089,38.52,372.596,-24.362,28.41,56.302,-1,1.0,0.017,0.0,0
509,25.45,315.759,-24.087,38.56,372.198,-24.359,28.81,56.439,-1,1.0,0.019,0.0,0
510,25.5,315.224,-24.085,38.52,371.792,-24.356,29.49,56.569,-1,1.0,-0.003,0.0,0
511,25.55,314.688,-24.083,38.56,371.375,-24.352,30.39,56.688,-1,1.0,0.002,0.0,0
512,25.6,314.153,-24.081,38.52,370.945,-24.348,31.38,56.792,-1,0.29,-0.007,0.0,0
513,25.65,313.618,-24.08,38.56,370.503,-24.344,31.99,56.886,-1,0.0,0.005,1.0,0
514,25.7,313.082,-24.078,38.52,370.058,-24.34,32.03,56.976,-1,0.0,-0.001,1.0,0
515,25.75,312.547,-24.076,38.56,369.616,-24.335,31.67,57.069,-1,0.0,-0.009,1.0,0
516,25.8,312.012,-24.074,38.52,369.181,-24.332,31.03,57.17,-1,0.0,0.013,1.0,0
